LavatoryID,Description,City,Street,IsOpen24Hours,PostalCode,Location,Country,Longitude,Latitude,Price,isOwnedByWall,isHandicappedAccessible,canBePayedWithCoins,canBePayedInApp,canBePayedWithNFC,hasChangingTable,hasUrinal,LabelID,FID
Fremd_1,Toilette Am Denkmal für die ermordeten Juden Europas (Hannah-Arendt-Straße | Ecke Cora-Berliner-Straße),Berlin,Am Denkmal für die ermordeten Juden Europas (Hannah-Arendt-Straße | Ecke Cora-Berliner-Straße),No Data,10117, Mitte,Deutschland,13.38045,52.51376,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,962
Wall_119993,"Wall CT, Charlottenstr.",Berlin,Charlottenstr. ggü. 53-54 (0-24 Uhr),Yes,10117, Mitte,Deutschland,13.3915,52.51416667,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,218
Wall_122531,"Wall CT, Invalidenstr.",Berlin,Invalidenstr. ggü. 44 (0-24 Uhr),Yes,10117, Mitte,Deutschland,13.37816284,52.52895757,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,148
Wall_120737,"Wall CT, Leipziger Straße Spittelmarkt",Berlin,Leipziger Straße Spittelmarkt (0-24 Uhr),Yes,10117, Mitte,Deutschland,13.4007839,52.5116669,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,758
Wall_3389,"Wall CT, Unter den Linden",Berlin,Unter den Linden 76 (0-24 Uhr),Yes,10117, Mitte,Deutschland,13.38126945,52.51660919,0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,178
Wall_122395,"Wall CT, Park am Weinbergsweg, Weinbergsweg",Berlin,"Park am Weinbergsweg, Weinbergsweg (0-24 Uhr)",Yes,10119, Mitte,Deutschland,13.40308869,52.53194771,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,880
Wall_5393,Toilette Schönhauser Allee,Berlin,"Senefelderplatz , Metzer Str. (0-24 Uhr)",Yes,10119, Mitte,Deutschland,13.41288889,52.53244444,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,232
Wall_124023,"Wall CT, Weinbergspark, Veteranenstr.",Berlin,"Weinbergspark, Veteranenstr. ggü. 22 (0-24 Uhr)",Yes,10119, Mitte,Deutschland,13.40105178,52.53302967,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,747
Wall_5339,Toilette,Berlin,Alexanderplatz 1 (7-22 Uhr),No,10178, Mitte,Deutschland,13.412954,52.521463,0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2
Wall_5340,Toilette Spandauer Str. (ggü. Nikolaiviertel),Berlin,Rathausstr. ggü. 17 (10-18 Uhr),No,10178, Mitte,Deutschland,13.40641667,52.51847222,0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,183
Wall_122572,"Wall CT, Burgstr. (James-Simon-Park)",Berlin,Burgstr. (James-Simon-Park) ggü. 28 (0-24 Uhr),Yes,10178, Mitte,Deutschland,13.40042936,52.52199959,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,22
Wall_122574,"Wall CT, Museumsinsel, Am Lustgarten",Berlin,"Museumsinsel, Am Lustgarten (0-24 Uhr)",Yes,10178, Mitte,Deutschland,13.39989808,52.51946733,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,17
Wall_122530,"Wall CT, Turmstr.",Berlin,Turmstr. ggü. 20a-21 (0-24 Uhr),Yes,10178, Mitte,Deutschland,13.34809497,52.52609309,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,115
Fremd_126,Toilette Rotes Rathaus,Berlin,Rotes Rathaus,No Data,10178,Mitte,Deutschland,13.40631,52.51849,0.5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6,975
Wall_124362,"Wall CT, Heinrich-Heine-Str.",Berlin,Heinrich-Heine-Str. 16 (0-24 Uhr),Yes,10179, Mitte,Deutschland,13.41390433,52.50826582,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,748
Wall_120209,"Wall CT, Köllnischer Park, Rungestr.",Berlin,"Köllnischer Park, Rungestr. 31 (0-24 Uhr)",Yes,10179, Mitte,Deutschland,13.41357257,52.51270771,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,116
Wall_122525,"Wall CT, Comeniusplatz, Torellstr.",Berlin,"Comeniusplatz, Torellstr. ggü. 1 (0-24 Uhr)",Yes,10243,Friedrichshain,Deutschland,13.44733616,52.51144617,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,119
Wall_120191,"Wall CT, Erich-Steinfurth-Str.",Berlin,Erich-Steinfurth-Str. (0-24 Uhr),Yes,10243,Friedrichshain,Deutschland,13.43455729,52.51147737,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,21
Wall_120192,"Wall CT, Warschauer Str.",Berlin,Warschauer Str. ggü. 33 (0-24 Uhr),Yes,10243,Friedrichshain,Deutschland,13.45063157,52.50761974,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,33
Wall_123497,"Wall CT, Warschauer Str.",Berlin,Warschauer Str. hinter 47-48 (0-24 Uhr),Yes,10243,Friedrichshain,Deutschland,13.44696249,52.50337659,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,695
Wall_118285,"Wall CT, Weberwiese, Marchlewskistr.",Berlin,"Weberwiese, Marchlewskistr. ggü. 16 (0-24 Uhr)",Yes,10243,Friedrichshain,Deutschland,13.44277931,52.5160935,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,674
Wall_123451,Toilette Alt-Stralau (Wendenpark),Berlin,"Alt-Stralau, Tunnelstr. ggü. 48-48C (0-24 Uhr)",Yes,10245,Friedrichshain,Deutschland,13.47848841,52.49203792,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,859
Wall_124087,"Wall CT, Alt-Stralau, Tunnelstr.",Berlin,"Alt-Stralau, Tunnelstr. hinter 12 (0-24 Uhr)",Yes,10245,Friedrichshain,Deutschland,13.48090149,52.49002096,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,876
Wall_120443,Toilette Grünberger Str.,Berlin,"Boxhagener Platz, Gärtnerstr. ggü. 12-13 (0-24 Uhr)",Yes,10245,Friedrichshain,Deutschland,13.46065563,52.51069716,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,184
Wall_122942,"Wall CT, Rudolfplatz, Modersohnstr.",Berlin,"Rudolfplatz, Modersohnstr. ggü. 53-55 (0-24 Uhr)",Yes,10245,Friedrichshain,Deutschland,13.4568589,52.50268307,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,807
Wall_118286,"Wall CT, Simplonstr.",Berlin,Simplonstr. (0-24 Uhr),Yes,10245,Friedrichshain,Deutschland,13.46558416,52.50458111,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,671
Wall_123452,Toilette Eingang Danziger Str./Paul-Heyse-Str.,Berlin,"Volkspark Friedrichshain, Neuer Hain (0-24 Uhr)",Yes,10245,Friedrichshain,Deutschland,13.44354426,52.52926371,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,186
Wall_120193,"Wall CT, Wühlischplatz, Wühlischstr.",Berlin,"Wühlischplatz, Wühlischstr. ggü. 11 (0-24 Uhr)",Yes,10245,Friedrichshain,Deutschland,13.46391551,52.50790004,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,89
Wall_119998,"Wall CT, Forckenbeckplatz, Eldenaer Str.",Berlin,"Forckenbeckplatz, Eldenaer Str. ggü. 44-45 (0-24 Uhr)",Yes,10247,Friedrichshain,Deutschland,13.46108994,52.51995535,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,109
Wall_120000,"Wall CT, Gürtelstr.",Berlin,Gürtelstr. (0-24 Uhr),Yes,10247,Friedrichshain,Deutschland,13.47697618,52.51314661,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,118
Wall_124359,"Wall CT, Schleidenplatz, Waldeyerstr.",Berlin,"Schleidenplatz, Waldeyerstr. ggü. 5 (0-24 Uhr)",Yes,10247,Friedrichshain,Deutschland,13.47264935,52.51567353,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,934
Wall_122526,"Wall CT, Traveplatz, Weichselstr.",Berlin,"Traveplatz, Weichselstr. ggü. 13-14 (0-24 Uhr)",Yes,10247,Friedrichshain,Deutschland,13.46902428,52.51123154,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,132
Fremd_15,Toilette Volkspark Friedrichshain | Neuer Hain,Berlin,Volkspark Friedrichshain | Neuer Hain,No Data,10249,Friedrichshain,Deutschland,13.43486,52.52773,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1000
Wall_119997,"Wall CT, Am Märchenbrunnen, Friedenstr.",Berlin,"Am Märchenbrunnen, Friedenstr. ggü. 4 (0-24 Uhr)",Yes,10249,Friedrichshain,Deutschland,13.42739337,52.52711565,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,99
Wall_123493,"Wall CT, Petersburger Platz, Straßmannstr.",Berlin,"Petersburger Platz, Straßmannstr. ggü. 21 (0-24 Uhr)",Yes,10249,Friedrichshain,Deutschland,13.44995016,52.5220687,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,668
Wall_120190,"Wall CT, Platz der Vereinten Nationen, Landsberger Allee",Berlin,"Platz der Vereinten Nationen, Landsberger Allee (0-24 Uhr)",Yes,10249,Friedrichshain,Deutschland,13.43298563,52.52350857,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,31
Fremd_124,Toilette Landschaftspark Herzberge,Berlin,Landschaftspark Herzberge,No Data,10315,Lichtenberg,Deutschland,13.50827539,52.52176023,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,973
Wall_123605,"Wall CT, Rummelsburger Str.",Berlin,Rummelsburger Str. (0-24 Uhr),Yes,10315,Lichtenberg,Deutschland,13.50423507,52.50247187,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,930
Wall_120407,"Wall CT, Seddiner Str.",Berlin,Seddiner Str. 22 (0-24 Uhr),Yes,10315,Lichtenberg,Deutschland,13.52083415,52.51350191,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,734
Wall_125473,"Wall CT, Emma-Ihrer-Str.",Berlin,Emma-Ihrer-Str. hinter ggü. 39 (0-24 Uhr),Yes,10317,Lichtenberg,Deutschland,13.47860842,52.49750446,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,952
Wall_120215,"Wall CT, Nöldnerplatz, Archibaldweg",Berlin,"Nöldnerplatz, Archibaldweg (0-24 Uhr)",Yes,10317,Lichtenberg,Deutschland,13.48398,52.50302,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,93
Wall_120403,"Wall CT, Weitlingstr.",Berlin,Weitlingstr. 2 (0-24 Uhr),Yes,10317,Lichtenberg,Deutschland,13.4993597,52.51063188,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,30
Fremd_123,Toilette Rummelsburger Bucht,Berlin,Rummelsburger Bucht,No Data,10317,Lichtenberg,Deutschland,13.4810596,52.49558827,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,972
Wall_123397,"Wall CT, Rheinsteinpark, Königswinterstr.",Berlin,"Rheinsteinpark, Königswinterstr. ggü. 7 (0-24 Uhr)",Yes,10318,Lichtenberg,Deutschland,13.52979487,52.48326895,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,729
Wall_120497,"Wall CT, S-Bhf. Karlshorst, Stolzenfelsstr.",Berlin,"S-Bhf. Karlshorst, Stolzenfelsstr. (0-24 Uhr)",Yes,10318,Lichtenberg,Deutschland,13.52601743,52.48132515,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,49
Wall_123395,"Wall CT, Am Tierpark",Berlin,Am Tierpark 72 (0-24 Uhr),Yes,10319,Lichtenberg,Deutschland,13.52272917,52.49745839,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,405
Wall_124551,"Wall CT, Dolgenseestr.",Berlin,Dolgenseestr. ggü. 9 E (0-24 Uhr),Yes,10319,Lichtenberg,Deutschland,13.50757274,52.49237856,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,949
Wall_120024,"Wall CT, Gudrunstr.",Berlin,Gudrunstr. 20 (0-24 Uhr),Yes,10365,Lichtenberg,Deutschland,13.50882,52.51505,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,88
Wall_123500,"Wall CT, Möllendorffstr.",Berlin,Möllendorffstr. (0-24 Uhr),Yes,10367,Lichtenberg,Deutschland,13.47958581,52.5189996,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,165
Wall_123608,"Wall CT, Roederplatz",Berlin,Roederplatz (0-24 Uhr),Yes,10367,Lichtenberg,Deutschland,13.48059285,52.52733508,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,931
Wall_120496,"Wall CT, Landsberger Allee",Berlin,Landsberger Allee (0-24 Uhr),Yes,10369,Lichtenberg,Deutschland,13.47069502,52.53100821,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,213
Wall_123393,"Wall CT, Storkower Str.",Berlin,Storkower Str. 207A (0-24 Uhr),Yes,10369,Lichtenberg,Deutschland,13.46552944,52.52439499,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,387
Fremd_122,Toilette Fennpfuhlpark,Berlin,Fennpfuhlpark,No Data,10369,Lichtenberg,Deutschland,13.47701186,52.52949119,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,971
Wall_121095,"Wall CT, Arnswalder Platz, Bötzowstr.",Berlin,"Arnswalder Platz, Bötzowstr. ggü. 51 (0-24 Uhr)",Yes,10407,Prenzlauer Berg,Deutschland,13.43710799,52.53359529,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,231
Wall_120205,"Wall CT, Grellstr.",Berlin,Grellstr. 39 (0-24 Uhr),Yes,10409,Prenzlauer Berg,Deutschland,13.43822268,52.54148322,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,102
Wall_120006,"Wall CT, Kollwitzplatz, Kollwitzstr.",Berlin,"Kollwitzplatz, Kollwitzstr. ggü. 56A (0-24 Uhr)",Yes,10435,Prenzlauer Berg,Deutschland,13.417025,52.53558335,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,45
Wall_121094,"Wall CT, Am Falkplatz",Berlin,Am Falkplatz ggü. 5 (0-24 Uhr),Yes,10437,Prenzlauer Berg,Deutschland,13.40542608,52.54676503,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,120
Wall_121093,"Wall CT, Helmholtzplatz, Raumerstr.",Berlin,"Helmholtzplatz, Raumerstr. ggü. 9 (0-24 Uhr)",Yes,10437,Prenzlauer Berg,Deutschland,13.41865976,52.54289974,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,126
Wall_121090,"Wall CT, Schönhauser Allee",Berlin,Schönhauser Allee hinter 137 (0-24 Uhr),Yes,10437,Prenzlauer Berg,Deutschland,13.41194057,52.54305267,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,62
Wall_120019,"Wall CT, Bornholmer Str.",Berlin,Bornholmer Str. 94 (0-24 Uhr),Yes,10439,Prenzlauer Berg,Deutschland,13.41329416,52.55375525,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,117
Wall_120018,"Wall CT, Schivelbeiner Str.",Berlin,Schivelbeiner Str. 1 (0-24 Uhr),Yes,10439,Prenzlauer Berg,Deutschland,13.41343229,52.55067675,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,87
Wall_121091,"Wall CT, Wichertstr.",Berlin,Wichertstr. 21 (0-24 Uhr),Yes,10439,Prenzlauer Berg,Deutschland,13.42089017,52.54864128,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,134
Wall_121092,"Wall CT, Wichertstr.",Berlin,Wichertstr. 43 (0-24 Uhr),Yes,10439,Prenzlauer Berg,Deutschland,13.42732495,52.54586698,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,123
Fremd_19,Toilette Kleiner Tiergarten | Stromstraße,Berlin,Kleiner Tiergarten | Stromstraße,No Data,10551,Tiergarten-Wedding,Deutschland,13.34312,52.52585,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1036
Wall_5363,Toilette Oldenburger Str.,Berlin,"Unionplatz , Siemensstr. (0-24 Uhr)",Yes,10551,Tiergarten-Wedding,Deutschland,13.33677778,52.53322222,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,226
Wall_120222,"Wall CT, Waldstr.",Berlin,Waldstr. 1 (0-24 Uhr),Yes,10551,Tiergarten-Wedding,Deutschland,13.33060649,52.52741489,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,39
Fremd_127,Toilette Kleiner Tiergarten | Stromstraße,Berlin,Kleiner Tiergarten | Stromstraße,No Data,10551,Tiergarten-Wedding,Deutschland,13.34312,52.52585,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,976
Wall_119994,"Wall CT, Alt-Moabit",Berlin,Alt-Moabit ggü. 81-82 (0-24 Uhr),Yes,10555,Tiergarten-Wedding,Deutschland,13.3355016,52.52499595,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,124
Wall_5350,Toilette Oswald-Schumann-Platz (Tiergarten),Berlin,Altonaer Str. (0-24 Uhr),Yes,10557,Tiergarten-Wedding,Deutschland,13.34522222,52.51555556,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,214
Wall_5379,Toilette Spreeweg (Tiergarten Spielplatz) (ex. Tiergarten Spielplatz),Berlin,"Großer Tiergarten , Bellevueallee (0-24 Uhr)",Yes,10557,Tiergarten-Wedding,Deutschland,13.35663889,52.51633333,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,216
Wall_123874,"Wall CT, Hansaplatz, Altonaer Str.",Berlin,"Hansaplatz, Altonaer Str. ggü. 20-22 (0-24 Uhr)",Yes,10557,Tiergarten-Wedding,Deutschland,13.34058231,52.5181034,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,745
Wall_122575,"Wall CT, Str. des 17. Juni",Berlin,Str. des 17. Juni (0-24 Uhr),Yes,10557,Tiergarten-Wedding,Deutschland,13.37553913,52.51637202,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,19
Wall_5362,Toilette Havelberger Str.,Berlin,"Stephanplatz , Stephanstr. (0-24 Uhr)",Yes,10559,Tiergarten-Wedding,Deutschland,13.34701389,52.53352778,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,224
Wall_5329,Toilette Osnabrücker Str.,Berlin,Mierendorffplatz (7-22 Uhr),No,10589,Charlottenburg,Deutschland,13.30438889,52.52552778,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,290
Wall_123448,"Wall CT, Bhf. Jungfernheide, Lambertstr.",Berlin,"Bhf. Jungfernheide, Lambertstr. (0-24 Uhr)",Yes,10589,Charlottenburg,Deutschland,13.30119545,52.53020158,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,751
Wall_121945,"Wall CT, Savignyplatz",Berlin,Savignyplatz 1 (0-24 Uhr),Yes,10623,Charlottenburg,Deutschland,13.322725,52.505252,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,278
Wall_5366,Toilette Wilmersdorfer Str. staw. (Parkplatz),Berlin,Schillerstr. (0-24 Uhr),Yes,10625,Charlottenburg,Deutschland,13.30673611,52.51016667,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,209
Wall_119989,"Wall CT, Pestalozzistr.",Berlin,Pestalozzistr. 77 (0-24 Uhr),Yes,10627,Charlottenburg,Deutschland,13.306683,52.5078805,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,26
Wall_123903,"Wall CT, Stuttgarter Platz",Berlin,Stuttgarter Platz ggü. 15 (0-24 Uhr),Yes,10627,Charlottenburg,Deutschland,13.30150375,52.50514267,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,920
Wall_5353,Toilette Konstanzer Str.,Berlin,"Preußenpark , Brandenburgische Str. (7-22 Uhr)",No,10707,Charlottenburg,Deutschland,13.310916,52.493104,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,206
Wall_120749,"Wall CT, George-Grosz-Platz, Kurfürstendamm",Berlin,"George-Grosz-Platz, Kurfürstendamm 50 (0-24 Uhr)",Yes,10707,Charlottenburg,Deutschland,13.31733472,52.50148069,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,18
Wall_119991,"Wall CT, Hochmeisterplatz, Westfälische Str.",Berlin,"Hochmeisterplatz, Westfälische Str. ggü. 70 (0-24 Uhr)",Yes,10709,Charlottenburg,Deutschland,13.29939664,52.49529797,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,38
Fremd_119,Toilette Friedhof Grunewald,Berlin,Friedhof Grunewald,No Data,10711,Wilmersdorf,Deutschland,13.285584,52.49824,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,967
Fremd_121,Toilette Friedhof Wilmersdorf,Berlin,Friedhof Wilmersdorf,No Data,10713,Wilmersdorf,Deutschland,13.310068,52.487212,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,970
Wall_5354,Toilette Livländische Str.,Berlin,"Volkspark Wilmersdorf , Am Volkspark (7-22 Uhr)",No,10715,Wilmersdorf,Deutschland,13.326417,52.48288,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,199
Wall_120229,"Wall CT, Badensche Str.",Berlin,Badensche Str. 29 (0-24 Uhr),Yes,10715,Wilmersdorf,Deutschland,13.32748453,52.48647695,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,107
Wall_121956,"Wall CT, Bundesallee, Bundesplatz",Berlin,"Bundesallee, Bundesplatz 6 (0-24 Uhr)",Yes,10715,Wilmersdorf,Deutschland,13.32828671,52.47900696,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,94
Wall_120744,"Wall CT, Hohenzollernplatz, Hohenzollerndamm",Berlin,"Hohenzollernplatz, Hohenzollerndamm 199 (0-24 Uhr)",Yes,10717,Wilmersdorf,Deutschland,13.32505638,52.49401382,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,60
Wall_5331,Toilette Joachimsthaler Str.,Berlin,"Joachimsthaler Platz, Kurfürstendamm 226 (7-22 Uhr)",No,10719,Wilmersdorf,Deutschland,13.33086111,52.50333333,0.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,198
Wall_122529,"Wall CT, Ludwigkirchplatz",Berlin,Ludwigkirchplatz 12 (0-24 Uhr),Yes,10719,Wilmersdorf,Deutschland,13.32239001,52.49714131,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,98
Wall_124489,"Wall CT, Meierottostr.",Berlin,Meierottostr. ggü. 8 (0-24 Uhr),Yes,10719,Wilmersdorf,Deutschland,13.32997355,52.49674723,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,946
Wall_122821,"Wall CT, Motzstr.",Berlin,Motzstr. ggü. 41 (0-24 Uhr),Yes,10777,Wilmersdorf,Deutschland,13.34515858,52.49690682,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,744
Wall_122816,"Wall CT, Stübbenstr.",Berlin,Stübbenstr. (0-24 Uhr),Yes,10779,Wilmersdorf,Deutschland,13.33795722,52.48848511,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,300
Wall_124513,"Wall CT, Winterfeldtplatz, Gleditschstr.",Berlin,"Winterfeldtplatz, Gleditschstr. vor 5 (0-24 Uhr)",Yes,10781,Schoneberg,Deutschland,13.355023,52.496171,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,917
Wall_120748,"Wall CT, Winterfeldtplatz, Hohenstaufenstr.",Berlin,"Winterfeldtplatz, Hohenstaufenstr. 1 (0-24 Uhr)",Yes,10781,Schoneberg,Deutschland,13.35362219,52.494878,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,81
Wall_120206,"Wall CT, Bülowstr.",Berlin,Bülowstr. ggü. 49 (0-24 Uhr),Yes,10783,Schoneberg,Deutschland,13.36691412,52.49385169,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,114
Wall_122818,"Wall CT, Dennewitzplatz, Dennewitzstr.",Berlin,"Dennewitzplatz, Dennewitzstr. ggü. 22 (0-24 Uhr)",Yes,10783,Schoneberg,Deutschland,13.36693678,52.49715432,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,692
Wall_5351,Toilette Großer Stern,Berlin,"Großer Stern (Haus C) , Str. des 17. Juni (7-22 Uhr)",No,10785,Schoneberg,Deutschland,13.34841667,52.51423611,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,192
Wall_122576,"Wall CT, Linkstr.",Berlin,Linkstr. ggü. 10 (0-24 Uhr),Yes,10785,Schoneberg,Deutschland,13.37428942,52.50557041,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,168
Wall_122573,"Wall CT, Potsdamer Str.",Berlin,Potsdamer Str. 109 (0-24 Uhr),Yes,10785,Schoneberg,Deutschland,13.36306169,52.49987905,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,68
Wall_5378,Toilette Tiergarten-Unterschleuse (ex. Tiergarten Schleuse),Berlin,"Großer Tiergarten , Tiergartenufer (0-24 Uhr)",Yes,10787,Schoneberg,Deutschland,13.33672222,52.51261111,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,225
Wall_5330,Toilette Budapester Str.,Berlin,Breitscheidplatz (9-22 Uhr),No,10789,Schoneberg,Deutschland,13.33611111,52.50494444,0.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,191
Wall_122586,"Wall CT, Wittenbergplatz, Ansbacher Str.",Berlin,"Wittenbergplatz, Ansbacher Str. ggü. 24 (0-24 Uhr)",Yes,10789,Schoneberg,Deutschland,13.34272706,52.50246763,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,11
